Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName,DetectedImage,RawImage
"15-04-2024 , 12:15",50.334715,-4.800288333333333,E,Minor Pothole,Minor Pothole,A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121533070_50.334715_-4.800288333333333_E_15.5_4.6_4860.54_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121533070_50.334715_-4.800288333333333_E_15.5_4.6_4860.54_cornwalltrial_.jpg
"15-04-2024 , 13:45",50.33626833333333,-4.639496666666666,W,Minor Pothole,"Moderate Pothole, Minor Pothole",New Road Hill,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415134534069_50.33626833333333_-4.639496666666666_W_19.5_5.57_58108.82_cornwalltrial_11_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415134534069_50.33626833333333_-4.639496666666666_W_19.5_5.57_58108.82_cornwalltrial_.jpg
"15-04-2024 , 13:45",50.336286666666666,-4.6393466666666665,W,Minor Pothole,Minor Pothole,New Road Hill,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415134532070_50.336286666666666_-4.6393466666666665_W_27.2_8.09_58096.09_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415134532070_50.336286666666666_-4.6393466666666665_W_27.2_8.09_58096.09_cornwalltrial_.jpg
"15-04-2024 , 12:20",50.336356666666674,-4.772826666666667,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122004077_50.336356666666674_-4.772826666666667_E_11.4_3.21_6909.93_cornwalltrial_10_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122004077_50.336356666666674_-4.772826666666667_E_11.4_3.21_6909.93_cornwalltrial_.jpg
"15-04-2024 , 13:50",50.33724833333334,-4.651516666666667,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",B3415,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415135032569000_50.33724833333334_-4.651516666666667_W_48.3_6.65_59016.87_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415135032569000_50.33724833333334_-4.651516666666667_W_48.3_6.65_59016.87_cornwalltrial_.jpg
"15-04-2024 , 12:21",50.338763333333326,-4.770238333333333,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122115074_50.338763333333326_-4.770238333333333_E_32.8_10.34_7260.55_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122115074_50.338763333333326_-4.770238333333333_E_32.8_10.34_7260.55_cornwalltrial_.jpg
"15-04-2024 , 12:23",50.33998166666667,-4.757303333333333,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122314071_50.33998166666667_-4.757303333333333_E_28.1_8.36_8210.57_cornwalltrial_10_7_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122314071_50.33998166666667_-4.757303333333333_E_28.1_8.36_8210.57_cornwalltrial_.jpg
"15-04-2024 , 12:23",50.34003333333333,-4.757090000000001,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122316073_50.34003333333333_-4.757090000000001_E_28.8_8.25_8226.67_cornwalltrial_10_7_7_7_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122316073_50.34003333333333_-4.757090000000001_E_28.8_8.25_8226.67_cornwalltrial_.jpg
"15-04-2024 , 13:44",50.340315,-4.637688333333333,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Rawlings Lane,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415134413068_50.340315_-4.637688333333333_E_21.5_5.61_57457.01_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415134413068_50.340315_-4.637688333333333_E_21.5_5.61_57457.01_cornwalltrial_.jpg
"15-04-2024 , 13:43",50.34039833333333,-4.643401666666667,E,Minor Pothole,Minor Pothole,Passage Lane,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415134323068_50.34039833333333_-4.643401666666667_E_36.8_10.21_57034.62_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415134323068_50.34039833333333_-4.643401666666667_E_36.8_10.21_57034.62_cornwalltrial_.jpg
"15-04-2024 , 13:40",50.344335,-4.679708333333334,E,Minor Pothole,"Minor Pothole, Minor Alligator, Minor Longitudinal Cracking",A3082,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415134023570500_50.344335_-4.679708333333334_E_57.0_8.25_54259.3_cornwalltrial_10_1_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415134023570500_50.344335_-4.679708333333334_E_57.0_8.25_54259.3_cornwalltrial_.jpg
"15-04-2024 , 13:40",50.34631277777777,-4.682431666666666,S,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Polmear Hill,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415134005403333_50.34631277777777_-4.682431666666666_S_68.2_6.2_53939.7_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415134005403333_50.34631277777777_-4.682431666666666_S_68.2_6.2_53939.7_cornwalltrial_.jpg
"15-04-2024 , 12:25",50.34701499999999,-4.753963333333333,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Trenowah Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122508072_50.34701499999999_-4.753963333333333_W_23.9_5.65_9388.63_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122508072_50.34701499999999_-4.753963333333333_W_23.9_5.65_9388.63_cornwalltrial_.jpg
"15-04-2024 , 12:25",50.34731333333334,-4.754521666666666,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking, Moderate Alligator",A391,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122514072_50.34731333333334_-4.754521666666666_W_36.2_9.6_9438.27_cornwalltrial_10_7_4_2_4_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122514072_50.34731333333334_-4.754521666666666_W_36.2_9.6_9438.27_cornwalltrial_.jpg
"15-04-2024 , 12:28",50.347833333333334,-4.7561333333333335,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",A391,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122824077_50.347833333333334_-4.7561333333333335_W_10.2_5.53_9574.19_cornwalltrial_10_7_4_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122824077_50.347833333333334_-4.7561333333333335_W_10.2_5.53_9574.19_cornwalltrial_.jpg
"15-04-2024 , 12:29",50.3491375,-4.7597475,W,Minor Pothole,Minor Pothole,A391,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415122954075_50.3491375_-4.7597475_W_45.4_6.58_9866.71_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415122954075_50.3491375_-4.7597475_W_45.4_6.58_9866.71_cornwalltrial_.jpg
"15-04-2024 , 13:28",50.35057583333333,-4.723775833333333,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Trenovissick Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415132845075_50.35057583333333_-4.723775833333333_E_47.4_6.91_47630.52_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415132845075_50.35057583333333_-4.723775833333333_E_47.4_6.91_47630.52_cornwalltrial_.jpg
"15-04-2024 , 13:29",50.35062166666667,-4.713058333333334,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Par Lane,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415132943568500_50.35062166666667_-4.713058333333334_E_42.9_6.09_48419.2_cornwalltrial_10_7_4_7_7_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415132943568500_50.35062166666667_-4.713058333333334_E_42.9_6.09_48419.2_cornwalltrial_.jpg
"15-04-2024 , 13:28",50.35077,-4.724541666666667,E,Minor Pothole,"Minor Pothole, Minor Transverse Cracking",Trenovissick Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415132840079_50.35077_-4.724541666666667_E_43.9_6.17_47566.71_cornwalltrial_10_4_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415132840079_50.35077_-4.724541666666667_E_43.9_6.17_47566.71_cornwalltrial_.jpg
"15-04-2024 , 13:37",50.351066666666675,-4.6944349999999995,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Polmear Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415133716069_50.351066666666675_-4.6944349999999995_E_31.8_8.61_52758.44_cornwalltrial_10_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415133716069_50.351066666666675_-4.6944349999999995_E_31.8_8.61_52758.44_cornwalltrial_.jpg
"15-04-2024 , 13:26",50.35872166666666,-4.734721666666667,E,Minor Pothole,Minor Pothole,Bodelva Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415132655568500_50.35872166666666_-4.734721666666667_E_65.3_8.8_46237.08_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415132655568500_50.35872166666666_-4.734721666666667_E_65.3_8.8_46237.08_cornwalltrial_.jpg
"15-04-2024 , 13:34",50.359195,-4.713891666666667,S,Minor Pothole,"Minor Pothole, Minor Alligator, Minor Longitudinal Cracking, Minor Transverse Cracking",Station Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415133407570500_50.359195_-4.713891666666667_S_45.0_6.04_50702.61_cornwalltrial_10_10_1_7_7_4_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415133407570500_50.359195_-4.713891666666667_S_45.0_6.04_50702.61_cornwalltrial_.jpg
